'id','aopf','hyg_lead_time','lrff','actual','average_dn','category','chinese_brand','clazz_id','competitor_lead_time','competitor_name','competitor_pricing','dealer_handling_cost','dealer_net','dealer_premium_percentage','dealer_pricing_premium','dealer_pricing_premium_percentage','dealer_street_pricing','market_share','model','plant','series','variance_percentage','color_id','country_id','created_at','created_by','latest_modified_at','latest_modified_by'
195,0,46.0,0,0,10000.0,Class 2 (Pantograpgh 1.4-2.5T),false,2,49.0,Yale,61135.37,54550.0,10000.0,0.1,1000.0,0.015255530129672006,65550.0,0.2247,'',,'',-0.08856787813666618,1532,307,,,2024-03-11 15:59:40.137,admin@gmail.com
196,0,46.0,0,0,10000.0,Class 2 (Pantograpgh 1.4-2.5T),false,2,46.0,Hyster,65550.0,54550.0,10000.0,0.1,1000.0,0.015255530129672006,65550.0,0.1685,'',,'',-0.015255530129672006,1533,307,,,2024-03-11 15:59:40.137,admin@gmail.com
197,0,46.0,0,0,10000.0,Class 2 (Pantograpgh 1.4-2.5T),false,2,75.0,Crown,58951.97,54550.0,10000.0,0.1,1000.0,0.015255530129672006,65550.0,0.4494,'',,'',-0.12888509069332202,1534,307,,,2024-03-11 15:59:40.137,admin@gmail.com
198,0,46.0,0,0,10000.0,Class 2 (Pantograpgh 1.4-2.5T),false,2,25.0,Raymond,62445.41,54550.0,10000.0,0.1,1000.0,0.015255530129672006,65550.0,0.1124,'',,'',-0.0657308519553318,1540,307,,,2024-03-11 15:59:40.138,admin@gmail.com
199,0,46.0,0,0,10000.0,Class 2 (Pantograpgh 1.4-2.5T),false,2,48.0,Mitsubishi/ CAT,58951.97,54550.0,10000.0,0.1,1000.0,0.015255530129672006,65550.0,0.0337,'',,'',-0.12888509069332202,1538,307,,,2024-03-11 15:59:40.138,admin@gmail.com
200,0,46.0,0,0,10000.0,Class 2 (Pantograpgh 1.4-2.5T),false,2,28.0,Linde(China),61444.0,54550.0,10000.0,0.1,1000.0,0.015255530129672006,65550.0,0.0112,'',,'',-0.08310005858993555,1539,307,,,2024-03-11 15:59:40.138,admin@gmail.com
370,0,11.0,0,0,10000.0,Class 5 (2.5T Combined) Diesel,false,6,20.0,TCM (China),14785.23,11450.0,10000.0,0.1,1000.0,0.044543429844097995,22450.0,0.4409,'',,'',-0.5860422867956738,1546,307,2024-03-11 15:59:39.848,admin@gmail.com,2024-03-11 15:59:40.142,admin@gmail.com
371,0,11.0,0,0,10000.0,Class 5 (2.5T Combined) Diesel,false,6,24.0,Toyota (China),18927.46,11450.0,10000.0,0.1,1000.0,0.044543429844097995,22450.0,0.2581,'',,'',-0.23894067138432737,1537,307,2024-03-11 15:59:39.848,admin@gmail.com,2024-03-11 15:59:40.142,admin@gmail.com
372,0,11.0,0,0,10000.0,Class 5 (2.5T Combined) Diesel,false,6,32.0,Linde.(China),18457.65,11450.0,10000.0,0.1,1000.0,0.044543429844097995,22450.0,0.0753,'',,'',-0.27047592732552617,1539,307,2024-03-11 15:59:39.848,admin@gmail.com,2024-03-11 15:59:40.142,admin@gmail.com
373,0,11.0,0,0,10000.0,Class 5 (2.5T Combined) Diesel,false,6,15.0,Yale  (China),18708.07,11450.0,10000.0,0.1,1000.0,0.044543429844097995,22450.0,0.0538,'',,'',-0.2534697593070798,1532,307,2024-03-11 15:59:39.849,admin@gmail.com,2024-03-11 15:59:40.142,admin@gmail.com
212,0,15.0,0,0,10000.0,Class 1(Li-ion with Battery) HYM (2.5T-3T),false,1,24.0,Toyota,38523.6,25863.1,10000.0,0.1,1000.0,0.027127398401111138,36863.1,0.4,'',,'',0.01714533428859193,1537,315,,,2024-03-11 15:59:40.152,admin@gmail.com
213,0,15.0,0,0,10000.0,Class 1(Li-ion with Battery) HYM (2.5T-3T),false,1,15.0,HYG HYM,36863.1,25863.1,10000.0,0.1,1000.0,0.027127398401111138,36863.1,0.04,'',,'',-0.027127398401111138,1530,315,,,2024-03-11 15:59:40.152,admin@gmail.com
214,0,15.0,0,0,10000.0,Class 1(Li-ion with Battery) HYM (2.5T-3T),false,1,12.0,BYD,25239.6,25863.1,10000.0,0.1,1000.0,0.027127398401111138,36863.1,0.09,'',,'',-0.5001465950332018,1554,315,,,2024-03-11 15:59:40.152,admin@gmail.com
215,0,15.0,0,0,10000.0,Class 1(Li-ion with Battery) HYM (2.5T-3T),true,1,2.0,Heli,24220.5,25863.1,10000.0,0.1,1000.0,0.027127398401111138,36863.1,0.37,'',,'',-0.5632666542804649,1531,315,,,2024-03-11 15:59:40.152,admin@gmail.com
216,0,15.0,0,0,10000.0,Class 1(Li-ion with Battery) HYM (2.5T-3T),false,1,17.0,Linde,23757.2,25863.1,10000.0,0.1,1000.0,0.027127398401111138,36863.1,0.07,'',,'',-0.593752630781405,1539,315,,,2024-03-11 15:59:40.152,admin@gmail.com
217,0,15.0,0,0,10000.0,Class 1(Li-ion with Battery) HYM (2.5T-3T),false,1,8.0,Jungheinrich,21667.8,25863.1,10000.0,0.1,1000.0,0.027127398401111138,36863.1,0.04,'',,'',-0.747436287948015,1535,315,,,2024-03-11 15:59:40.152,admin@gmail.com
356,0,15.0,0,0,10000.0,Class 5 (HYM 2.5T),false,6,20.0,Toyota (China),16555.0,6780.0,10000.0,0.1,1000.0,0.0562429696287964,17780.0,0.02,'',,'',-0.13440048323769255,1537,293,2024-03-11 15:59:39.843,admin@gmail.com,2024-03-11 15:59:40.155,admin@gmail.com
357,0,15.0,0,0,10000.0,Class 5 (HYM 2.5T),false,6,12.0,Mitsubishi-Vulcan (China),17850.0,6780.0,10000.0,0.1,1000.0,0.0562429696287964,17780.0,0.1,'',,'',-0.052100840336134456,1538,293,2024-03-11 15:59:39.843,admin@gmail.com,2024-03-11 15:59:40.156,admin@gmail.com
358,0,15.0,0,0,10000.0,Class 5 (HYM 2.5T),false,6,4.0,Baoli (China),16793.0,6780.0,10000.0,0.1,1000.0,0.0562429696287964,17780.0,0.02,'',,'',-0.11832311081998452,1543,293,2024-03-11 15:59:39.844,admin@gmail.com,2024-03-11 15:59:40.156,admin@gmail.com
359,0,15.0,0,0,10000.0,Class 5 (HYM 2.5T),true,6,2.0,Heli (China),17150.0,6780.0,10000.0,0.1,1000.0,0.0562429696287964,17780.0,0.0,'',,'',-0.09504373177842565,1531,293,2024-03-11 15:59:39.844,admin@gmail.com,2024-03-11 15:59:40.156,admin@gmail.com
360,0,15.0,0,0,10000.0,Class 5 (HYM 2.5T),false,6,15.0,HYG (China),17780.0,6780.0,10000.0,0.1,1000.0,0.0562429696287964,17780.0,0.08,'',,'',-0.0562429696287964,1530,293,2024-03-11 15:59:39.844,admin@gmail.com,2024-03-11 15:59:40.156,admin@gmail.com
93,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,2,18.0,HYG,39157.33,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,0.01,'',Masate,D435,0.1475829543645742,1530,257,,,2024-03-11 15:59:40.159,admin@gmail.com
94,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,2,28.0,Linde,27573.53,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,0.22,'',Masate,D435,-0.21052239425171282,1539,257,,,2024-03-11 15:59:40.159,admin@gmail.com
95,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,2,28.0,Jungheinrich (China),27858.88,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,0.5,'',Masate,D435,-0.19812338304954932,1535,257,,,2024-03-11 15:59:40.159,admin@gmail.com
96,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,2,62.0,Crown,38686.13,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,0.06,'',Masate,D435,0.1372004500431697,1534,257,,,2024-03-11 15:59:40.159,admin@gmail.com
97,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,2,58.0,Still,32481.75,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,0.2,'',Masate,D435,-0.027603979267478814,1536,257,,,2024-03-11 15:59:40.159,admin@gmail.com
98,57,17.0,61,18,946.4555357142857,Class 2 (MMRT 1.4 - 2.5T),false,2,17.0,HYG (HYM),33283.73,32242.628910714287,946.4555357142857,0.1,94.64555357142672,0.0028435981655729903,33283.73,0.01,'',Masate,D435,-0.0028435981655729903,1530,257,,,2024-03-11 15:59:40.159,admin@gmail.com
294,366,15.0,435,245,0.0,Class 5 (HYM 2.5-3T),false,6,28.0,Jungheinrich,20437.96,14244.53,0.0,0.1,0.0,0.0,14244.53,0.03,'',Maximal,A3C1,0.30303562586481225,1535,257,2024-03-11 15:59:39.820,admin@gmail.com,2024-03-11 15:59:40.163,admin@gmail.com
351,0,5.0,0,0,10000.0,Class 5 (SN 2.5T),false,6,5.0,Toyota,35522.5,25200.0,10000.0,0.1,1000.0,0.027624309392265192,36200.0,0.06,'',,'',-0.047223590681962135,1537,293,2024-03-11 15:59:39.842,admin@gmail.com,2024-03-11 15:59:40.201,admin@gmail.com
296,366,15.0,435,245,0.0,Class 5 (HYM 2.5-3T),false,6,24.0,Toyota,22992.7,14244.53,0.0,0.1,0.0,0.0,14244.53,0.39,'',Maximal,A3C1,0.3804759771579675,1537,257,2024-03-11 15:59:39.821,admin@gmail.com,2024-03-11 15:59:40.163,admin@gmail.com
298,366,15.0,435,245,0.0,Class 5 (HYM 2.5-3T),false,6,24.0,Mitsubishi/Nichiyu,20437.96,14244.53,0.0,0.1,0.0,0.0,14244.53,0.31,'',Maximal,A3C1,0.30303562586481225,1538,257,2024-03-11 15:59:39.822,admin@gmail.com,2024-03-11 15:59:40.163,admin@gmail.com
126,0,13.0,0,0,10000.0,Class 3 (Pallet),false,3,13.0,HYG,6842.0,-4158.0,10000.0,0.1,1000.0,0.14615609470914936,6842.0,0.07,'',,'',-0.14615609470914936,1530,257,,,2024-03-11 15:59:40.166,admin@gmail.com
127,0,13.0,0,0,10000.0,Class 3 (Pallet),false,3,28.0,Crown,7961.68,-4158.0,10000.0,0.1,1000.0,0.14615609470914936,6842.0,0.17,'',,'',0.015032003295786855,1534,257,,,2024-03-11 15:59:40.166,admin@gmail.com
128,0,13.0,0,0,10000.0,Class 3 (Pallet),false,3,28.0,Jungheinrich (China),6788.32,-4158.0,10000.0,0.1,1000.0,0.14615609470914936,6842.0,0.24,'',,'',-0.1552195535861598,1535,257,,,2024-03-11 15:59:40.166,admin@gmail.com
129,0,13.0,0,0,10000.0,Class 3 (Pallet),false,3,58.0,Toyota,5766.42,-4158.0,10000.0,0.1,1000.0,0.14615609470914936,6842.0,0.37,'',,'',-0.35994256401718916,1537,257,,,2024-03-11 15:59:40.166,admin@gmail.com
130,0,13.0,0,0,10000.0,Class 3 (Pallet),false,3,58.0,Still,7961.68,-4158.0,10000.0,0.1,1000.0,0.14615609470914936,6842.0,0.07,'',,'',0.015032003295786855,1536,257,,,2024-03-11 15:59:40.166,admin@gmail.com
181,0,49.0,0,0,10000.0,Class 2 (Pantograpgh 1.4 - 2.5T),false,2,48.0,Raymond,53200.0,48500.0,10000.0,0.1,1000.0,0.01680672268907563,59500.0,0.4,'',,'',-0.13721804511278196,1540,293,,,2024-03-11 15:59:40.169,admin@gmail.com
182,0,49.0,0,0,10000.0,Class 2 (Pantograpgh 1.4 - 2.5T),false,2,49.0,HYG,59500.0,48500.0,10000.0,0.1,1000.0,0.01680672268907563,59500.0,0.034,'',,'',-0.01680672268907563,1530,293,,,2024-03-11 15:59:40.169,admin@gmail.com
183,0,49.0,0,0,10000.0,Class 2 (Pantograpgh 1.4 - 2.5T),false,2,5.0,Crown,19593.0,48500.0,10000.0,0.1,1000.0,0.01680672268907563,59500.0,0.5,'',,'',-2.0878374929821875,1534,293,,,2024-03-11 15:59:40.169,admin@gmail.com
365,0,34.0,0,0,10000.0,Class 5 (CRG 5T),false,6,34.0,HYG,63000.0,52000.0,10000.0,0.1,1000.0,0.015873015873015872,63000.0,0.113,'',,'',-0.015873015873015872,1530,293,2024-03-11 15:59:39.845,admin@gmail.com,2024-03-11 15:59:40.172,admin@gmail.com
366,0,34.0,0,0,10000.0,Class 5 (CRG 5T),false,6,5.0,Linde,19593.0,52000.0,10000.0,0.1,1000.0,0.015873015873015872,63000.0,0.22,'',,'',-2.2664727198489256,1539,293,2024-03-11 15:59:39.846,admin@gmail.com,2024-03-11 15:59:40.172,admin@gmail.com
208,0,15.0,0,0,10000.0,Class 1(Li-ion without Battery) HYM (2.5T-3T),false,1,24.0,Toyota,13652.32,-716.2000000000007,10000.0,0.1,1000.0,0.09724031972617127,10283.8,0.41,'',,'',0.17348846203429164,1537,315,,,2024-03-11 15:59:40.174,admin@gmail.com
209,0,15.0,0,0,10000.0,Class 1(Li-ion without Battery) HYM (2.5T-3T),false,1,20.0,Nichiyu,12758.42,-716.2000000000007,10000.0,0.1,1000.0,0.09724031972617127,10283.8,0.19,'',,'',0.11558014236872596,1553,315,,,2024-03-11 15:59:40.175,admin@gmail.com
210,0,15.0,0,0,10000.0,Class 1(Li-ion without Battery) HYM (2.5T-3T),false,1,15.0,HYG HYM,10283.8,-716.2000000000007,10000.0,0.1,1000.0,0.09724031972617127,10283.8,0.02,'',,'',-0.09724031972617127,1530,315,,,2024-03-11 15:59:40.175,admin@gmail.com
211,0,15.0,0,0,10000.0,Class 1(Li-ion without Battery) HYM (2.5T-3T),true,1,2.0,Heli,13820.81,-716.2000000000007,10000.0,0.1,1000.0,0.09724031972617127,10283.8,0.38,'',,'',0.18356449441096437,1531,315,,,2024-03-11 15:59:40.175,admin@gmail.com
172,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,2,20.0,Mitsubishi,21000.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,0.02,'',,'',-0.6342857142857142,1538,293,,,2024-03-11 15:59:40.178,admin@gmail.com
173,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,2,4.0,Enforcer,22925.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,0.02,'',,'',-0.4970556161395856,1548,293,,,2024-03-11 15:59:40.178,admin@gmail.com
174,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,2,9.0,CAT,25149.6,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,0.01,'',,'',-0.36463402996469135,1549,293,,,2024-03-11 15:59:40.178,admin@gmail.com
175,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,2,18.0,HYG,39200.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,0.053,'',,'',0.12448979591836734,1530,293,,,2024-03-11 15:59:40.178,admin@gmail.com
176,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,2,5.0,Toyota,19593.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,0.3,'',,'',-0.7516459960189864,1537,293,,,2024-03-11 15:59:40.178,admin@gmail.com
177,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,2,5.0,Linde,19593.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,0.2,'',,'',-0.7516459960189864,1539,293,,,2024-03-11 15:59:40.178,admin@gmail.com
178,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,2,5.0,Crown,19593.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,0.3,'',,'',-0.7516459960189864,1534,293,,,2024-03-11 15:59:40.178,admin@gmail.com
179,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,2,5.0,Jungheinrich,19593.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,0.1,'',,'',-0.7516459960189864,1535,293,,,2024-03-11 15:59:40.178,admin@gmail.com
180,0,17.0,0,0,10000.0,Class 2 (MMRT 1.4 - 2.5T),false,2,17.0,HYG (HYM),33320.0,22320.0,10000.0,0.1,1000.0,0.030012004801920768,33320.0,0.0,'',,'',-0.030012004801920768,1530,293,,,2024-03-11 15:59:40.178,admin@gmail.com
441,0,34.0,0,0,10000.0,Class 5 (High Intensity 4-5T),false,6,20.0,TCM,30306.91,38019.61,10000.0,0.1,1000.0,0.02039999910240004,49019.61,0.1127,'',,'',-0.6504358247013635,1546,335,2024-03-11 15:59:39.873,admin@gmail.com,2024-03-11 15:59:40.182,admin@gmail.com
442,0,34.0,0,0,10000.0,Class 5 (High Intensity 4-5T),false,6,20.0,Mitsubishi,29326.51,38019.61,10000.0,0.1,1000.0,0.02039999910240004,49019.61,0.0563,'',,'',-0.7056107255858267,1538,335,2024-03-11 15:59:39.873,admin@gmail.com,2024-03-11 15:59:40.182,admin@gmail.com
443,0,34.0,0,0,10000.0,Class 5 (High Intensity 4-5T),false,6,20.0,Unicarrier,30434.78,38019.61,10000.0,0.1,1000.0,0.02039999910240004,49019.61,0.0704,'',,'',-0.6435016123001382,1547,335,2024-03-11 15:59:39.873,admin@gmail.com,2024-03-11 15:59:40.182,admin@gmail.com
444,0,34.0,0,0,10000.0,Class 5 (High Intensity 4-5T),false,6,24.0,Toyota,31372.55,38019.61,10000.0,0.1,1000.0,0.02039999910240004,49019.61,0.2817,'',,'',-0.5943750189257807,1537,335,2024-03-11 15:59:39.873,admin@gmail.com,2024-03-11 15:59:40.182,admin@gmail.com
445,0,34.0,0,0,10000.0,Class 5 (High Intensity 4-5T),false,6,34.0,Hyster ( FT),49019.61,38019.61,10000.0,0.1,1000.0,0.02039999910240004,49019.61,0.0423,'',,'',-0.02039999910240004,1533,335,2024-03-11 15:59:39.874,admin@gmail.com,2024-03-11 15:59:40.182,admin@gmail.com
446,0,34.0,0,0,10000.0,Class 5 (High Intensity 4-5T),false,6,22.0,Clark,39647.58,38019.61,10000.0,0.1,1000.0,0.02039999910240004,49019.61,0.0141,'',,'',-0.26160562637114293,1527,335,2024-03-11 15:59:39.874,admin@gmail.com,2024-03-11 15:59:40.182,admin@gmail.com
447,0,34.0,0,0,10000.0,Class 5 (High Intensity 4-5T),false,6,16.0,Doosan/Hyundai,41397.0,38019.61,10000.0,0.1,1000.0,0.02039999910240004,49019.61,0.4225,'',,'',-0.20829069739353095,1528,335,2024-03-11 15:59:39.874,admin@gmail.com,2024-03-11 15:59:40.182,admin@gmail.com
380,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,6,17.0,KOMATSU FORKLIFT.(Japan),20661.8,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,0.04,'',,'',0.2942105721669942,1552,315,2024-03-11 15:59:39.852,admin@gmail.com,2024-03-11 15:59:40.186,admin@gmail.com
381,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,6,20.0,Sumitomo (Japan),16096.08,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,0.04,'',,'',0.09401046714479555,1541,315,2024-03-11 15:59:39.852,admin@gmail.com,2024-03-11 15:59:40.186,admin@gmail.com
382,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,6,11.0,HYG SN,17979.0,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,0.03,'',,'',0.18889370932754884,1530,315,2024-03-11 15:59:39.852,admin@gmail.com,2024-03-11 15:59:40.186,admin@gmail.com
383,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,6,14.0,Toyota (China),14561.0,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,0.26,'',,'',-0.0015026440491723919,1537,315,2024-03-11 15:59:39.852,admin@gmail.com,2024-03-11 15:59:40.186,admin@gmail.com
384,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,6,14.0,Mitsubishi (China),15574.0,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,0.04,'',,'',0.0636393989983306,1538,315,2024-03-11 15:59:39.853,admin@gmail.com,2024-03-11 15:59:40.186,admin@gmail.com
385,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,6,15.0,HYG HYM,13582.88,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,0.03,'',,'',-0.07362208898260163,1530,315,2024-03-11 15:59:39.853,admin@gmail.com,2024-03-11 15:59:40.186,admin@gmail.com
386,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,6,20.0,Caterpillar,15040.0,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,0.01,'',,'',0.03039361702127665,1555,315,2024-03-11 15:59:39.853,admin@gmail.com,2024-03-11 15:59:40.186,admin@gmail.com
387,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),true,6,17.0,Heli (SN),13120.0,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,0.04,'',,'',-0.11149999999999993,1531,315,2024-03-11 15:59:39.853,admin@gmail.com,2024-03-11 15:59:40.186,admin@gmail.com
388,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,6,10.0,Unicarrier (Japan),16453.0,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,0.09,'',,'',0.11366437731720663,1547,315,2024-03-11 15:59:39.854,admin@gmail.com,2024-03-11 15:59:40.186,admin@gmail.com
389,0,15.0,0,0,10000.0,Class 5 (2.5-3T Combined),false,6,14.0,Mitsubishi (Japan),16902.87,2582.879999999999,10000.0,0.1,1000.0,0.07362208898260163,13582.88,0.05,'',,'',0.13725420594254112,1538,315,2024-03-11 15:59:39.854,admin@gmail.com,2024-03-11 15:59:40.186,admin@gmail.com
306,0,22.0,0,0,10000.0,Class 5 (2.5T Combined),true,6,2.0,Heli,12000.0,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,0.3849,'',,'',-0.8935833333333333,1531,274,2024-03-11 15:59:39.827,admin@gmail.com,2024-03-11 15:59:40.191,admin@gmail.com
307,0,22.0,0,0,10000.0,Class 5 (2.5T Combined),false,6,24.0,Toyota (Japan),24230.77,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,0.3547,'',,'',0.06222542659601822,1537,274,2024-03-11 15:59:39.828,admin@gmail.com,2024-03-11 15:59:40.191,admin@gmail.com
308,0,22.0,0,0,10000.0,Class 5 (2.5T Combined),false,6,17.0,Komatsu (Japan),22615.38,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,0.1081,'',,'',-0.004758708454158143,1545,274,2024-03-11 15:59:39.828,admin@gmail.com,2024-03-11 15:59:40.191,admin@gmail.com
309,0,22.0,0,0,10000.0,Class 5 (2.5T Combined),true,6,17.0,Hangcha,13507.69,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,0.0989,'',,'',-0.6822269388770396,1529,274,2024-03-11 15:59:39.828,admin@gmail.com,2024-03-11 15:59:40.191,admin@gmail.com
310,0,22.0,0,0,10000.0,Class 5 (2.5T Combined),false,6,11.0,HYG (Japan),23076.93,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,0.0178,'',,'',0.01533696206557806,1530,274,2024-03-11 15:59:39.829,admin@gmail.com,2024-03-11 15:59:40.191,admin@gmail.com
311,0,22.0,0,0,10000.0,Class 5 (2.5T Combined),false,6,15.0,HYG (China)),21380.04,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,0.0178,'',,'',-0.06281372719602017,1530,274,2024-03-11 15:59:39.829,admin@gmail.com,2024-03-11 15:59:40.191,admin@gmail.com
312,0,22.0,0,0,10000.0,Class 5 (2.5T Combined),false,6,22.0,HYG IRIS (Probable SOP),21723.0,10723.0,10000.0,0.1,1000.0,0.046034157344749804,21723.0,0.0178,'',,'',-0.046034157344749804,1530,274,2024-03-11 15:59:39.829,admin@gmail.com,2024-03-11 15:59:40.191,admin@gmail.com
313,0,15.0,0,0,10000.0,Class 5 (Diesel),true,6,2.0,Heli,12000.0,10923.080000000002,10000.0,0.1,1000.0,0.04561402868575035,21923.08,0.3918,'',,'',-0.9102566666666668,1531,274,2024-03-11 15:59:39.830,admin@gmail.com,2024-03-11 15:59:40.194,admin@gmail.com
314,0,15.0,0,0,10000.0,Class 5 (Diesel),false,6,24.0,Toyota (Japan),23846.15,10923.080000000002,10000.0,0.1,1000.0,0.04561402868575035,21923.08,0.3612,'',,'',0.03870939334022472,1537,274,2024-03-11 15:59:39.830,admin@gmail.com,2024-03-11 15:59:40.195,admin@gmail.com
315,0,15.0,0,0,10000.0,Class 5 (Diesel),false,6,17.0,Komatsu (Japan),22153.85,10923.080000000002,10000.0,0.1,1000.0,0.04561402868575035,21923.08,0.1101,'',,'',-0.03472218147184364,1545,274,2024-03-11 15:59:39.830,admin@gmail.com,2024-03-11 15:59:40.195,admin@gmail.com
316,0,15.0,0,0,10000.0,Class 5 (Diesel),true,6,2.0,Hangcha,13169.23,10923.080000000002,10000.0,0.1,1000.0,0.04561402868575035,21923.08,0.1007,'',,'',-0.7406545409260832,1529,274,2024-03-11 15:59:39.831,admin@gmail.com,2024-03-11 15:59:40.195,admin@gmail.com
317,0,15.0,0,0,10000.0,Class 5 (Diesel),false,6,11.0,HYG (SN),25805.0,10923.080000000002,10000.0,0.1,1000.0,0.04561402868575035,21923.08,0.0181,'',,'',0.11168068203836459,1530,274,2024-03-11 15:59:39.831,admin@gmail.com,2024-03-11 15:59:40.195,admin@gmail.com
318,0,15.0,0,0,10000.0,Class 5 (Diesel),false,6,15.0,HYG (HYM),21923.08,10923.080000000002,10000.0,0.1,1000.0,0.04561402868575035,21923.08,0.0181,'',,'',-0.04561402868575035,1530,274,2024-03-11 15:59:39.831,admin@gmail.com,2024-03-11 15:59:40.195,admin@gmail.com
334,0,18.0,0,0,10000.0,Class 5 (6-7T),false,6,25.0,TCM,51515.15,30000.0,10000.0,0.1,1000.0,0.024390243902439025,41000.0,0.325,'',,'',0.18470585837370174,1546,274,2024-03-11 15:59:39.836,admin@gmail.com,2024-03-11 15:59:40.198,admin@gmail.com
335,0,18.0,0,0,10000.0,Class 5 (6-7T),false,6,20.0,Mitsubishi,50000.0,30000.0,10000.0,0.1,1000.0,0.024390243902439025,41000.0,0.1696,'',,'',0.16,1538,274,2024-03-11 15:59:39.836,admin@gmail.com,2024-03-11 15:59:40.198,admin@gmail.com
336,0,18.0,0,0,10000.0,Class 5 (6-7T),false,6,20.0,UniCarrier,50000.0,30000.0,10000.0,0.1,1000.0,0.024390243902439025,41000.0,0.1696,'',,'',0.16,1547,274,2024-03-11 15:59:39.836,admin@gmail.com,2024-03-11 15:59:40.198,admin@gmail.com
337,0,18.0,0,0,10000.0,Class 5 (6-7T),false,6,32.0,Linde,54545.45,30000.0,10000.0,0.1,1000.0,0.024390243902439025,41000.0,0.113,'',,'',0.22999993583332795,1539,274,2024-03-11 15:59:39.836,admin@gmail.com,2024-03-11 15:59:40.198,admin@gmail.com
338,0,18.0,0,0,10000.0,Class 5 (6-7T),true,6,17.0,Heli,40909.09,30000.0,10000.0,0.1,1000.0,0.024390243902439025,41000.0,0.212,'',,'',-0.026666689481482077,1531,274,2024-03-11 15:59:39.837,admin@gmail.com,2024-03-11 15:59:40.198,admin@gmail.com
339,0,18.0,0,0,10000.0,Class 5 (6-7T),false,6,18.0,HYG,41000.0,30000.0,10000.0,0.1,1000.0,0.024390243902439025,41000.0,0.0108,'',,'',-0.024390243902439025,1530,274,2024-03-11 15:59:39.837,admin@gmail.com,2024-03-11 15:59:40.198,admin@gmail.com
