'hours','created_at','created_by','latest_modified_at','latest_modified_by','residualvaluepercent','years','product'
482750,2024-04-08 10:29:58.591,admin@gmail.com,2024-04-08 10:29:58.591,admin@gmail.com,0.23651625387043604,2023,6921
1201500,2024-04-08 10:29:58.591,admin@gmail.com,2024-04-08 10:29:58.591,admin@gmail.com,0.06130992762667407,2023,6921
721500,2024-04-08 10:29:58.591,admin@gmail.com,2024-04-08 10:29:58.591,admin@gmail.com,0.21790211752686667,2023,6921
1081250,2024-04-08 10:29:58.591,admin@gmail.com,2024-04-08 10:29:58.591,admin@gmail.com,0.08514585139335698,2023,6921
604000,2024-04-08 10:29:58.591,admin@gmail.com,2024-04-08 10:29:58.591,admin@gmail.com,0.08305713642411157,2023,6921
601250,2024-04-08 10:29:58.591,admin@gmail.com,2024-04-08 10:29:58.591,admin@gmail.com,0.3027408049541581,2023,6921
841000,2024-04-08 10:29:58.591,admin@gmail.com,2024-04-08 10:29:58.591,admin@gmail.com,0.1575136817983891,2023,6921
602500,2024-04-08 10:29:58.592,admin@gmail.com,2024-04-08 10:29:58.592,admin@gmail.com,0.22023656366896446,2023,6921
363500,2024-04-08 10:29:58.592,admin@gmail.com,2024-04-08 10:29:58.592,admin@gmail.com,0.1799366513211707,2023,6921
241000,2024-04-08 10:29:58.592,admin@gmail.com,2024-04-08 10:29:58.592,admin@gmail.com,0.4730325077408721,2023,6921
481250,2024-04-08 10:29:58.592,admin@gmail.com,2024-04-08 10:29:58.592,admin@gmail.com,0.363313539062275,2023,6921
484000,2024-04-08 10:29:58.592,admin@gmail.com,2024-04-08 10:29:58.592,admin@gmail.com,0.09970542338486174,2023,6921
723750,2024-04-08 10:29:58.592,admin@gmail.com,2024-04-08 10:29:58.592,admin@gmail.com,0.07937116883132554,2023,6921
482500,2024-04-08 10:29:58.593,admin@gmail.com,2024-04-08 10:29:58.593,admin@gmail.com,0.26428387640275736,2023,6921
1201750,2024-04-08 10:29:58.593,admin@gmail.com,2024-04-08 10:29:58.593,admin@gmail.com,0.05350796288861034,2023,6921
60500,2024-04-08 10:29:58.593,admin@gmail.com,2024-04-08 10:29:58.593,admin@gmail.com,0.3622691815776523,2023,6921
241250,2024-04-08 10:29:58.593,admin@gmail.com,2024-04-08 10:29:58.593,admin@gmail.com,0.451531030116287,2023,6921
601000,2024-04-08 10:29:58.593,admin@gmail.com,2024-04-08 10:29:58.593,admin@gmail.com,0.3150273635967782,2023,6921
244000,2024-04-08 10:29:58.594,admin@gmail.com,2024-04-08 10:29:58.594,admin@gmail.com,0.1548106388970127,2023,6921
48750,2024-04-08 10:29:58.594,admin@gmail.com,2024-04-08 10:29:58.594,admin@gmail.com,0.4063779271046583,2023,6921
363750,2024-04-08 10:29:58.594,admin@gmail.com,2024-04-08 10:29:58.594,admin@gmail.com,0.14811446443678475,2023,6921
841250,2024-04-08 10:29:58.594,admin@gmail.com,2024-04-08 10:29:58.594,admin@gmail.com,0.15137040247707906,2023,6921
842500,2024-04-08 10:29:58.594,admin@gmail.com,2024-04-08 10:29:58.594,admin@gmail.com,0.11014899823108878,2023,6921
844000,2024-04-08 10:29:58.595,admin@gmail.com,2024-04-08 10:29:58.595,admin@gmail.com,0.041590001005268884,2023,6921
1081000,2024-04-08 10:29:58.595,admin@gmail.com,2024-04-08 10:29:58.595,admin@gmail.com,0.08864752060650369,2023,6921
363250,2024-04-08 10:29:58.595,admin@gmail.com,2024-04-08 10:29:58.595,admin@gmail.com,0.21175883820555663,2023,7192
243750,2024-04-08 10:29:58.595,admin@gmail.com,2024-04-08 10:29:58.595,admin@gmail.com,0.1849127075714318,2023,7192
48500,2024-04-08 10:29:58.595,admin@gmail.com,2024-04-08 10:29:58.595,admin@gmail.com,0.4347598775691106,2023,7192
721000,2024-04-08 10:29:58.595,admin@gmail.com,2024-04-08 10:29:58.595,admin@gmail.com,0.23627052269758364,2023,7192
481000,2024-04-08 10:29:58.595,admin@gmail.com,2024-04-08 10:29:58.595,admin@gmail.com,0.37805740943341903,2023,7192
962000,2024-04-08 10:29:58.595,admin@gmail.com,2024-04-08 10:29:58.595,admin@gmail.com,0.09325498009748621,2023,7192
361500,2024-04-08 10:29:58.596,admin@gmail.com,2024-04-08 10:29:58.596,admin@gmail.com,0.4066850910707238,2023,7192
1082000,2024-04-08 10:29:58.596,admin@gmail.com,2024-04-08 10:29:58.596,admin@gmail.com,0.06530305918552559,2023,7192
1201000,2024-04-08 10:29:58.596,admin@gmail.com,2024-04-08 10:29:58.596,admin@gmail.com,0.06647028225657449,2023,7192
603250,2024-04-08 10:29:58.596,admin@gmail.com,2024-04-08 10:29:58.596,admin@gmail.com,0.15124753689065287,2023,7192
60750,2024-04-08 10:29:58.596,admin@gmail.com,2024-04-08 10:29:58.596,admin@gmail.com,0.33867898898382176,2023,7192
363000,2024-04-08 10:29:58.596,admin@gmail.com,2024-04-08 10:29:58.596,admin@gmail.com,0.24358102508994256,2023,7192
243000,2024-04-08 10:29:58.596,admin@gmail.com,2024-04-08 10:29:58.596,admin@gmail.com,0.2752189135946892,2023,7192
601750,2024-04-08 10:29:58.597,admin@gmail.com,2024-04-08 10:29:58.597,admin@gmail.com,0.27847485163498353,2023,7192
842750,2024-04-08 10:29:58.597,admin@gmail.com,2024-04-08 10:29:58.597,admin@gmail.com,0.09853820031381283,2023,7192
241500,2024-04-08 10:29:58.597,admin@gmail.com,2024-04-08 10:29:58.597,admin@gmail.com,0.4300295524917019,2023,7192
72500,2024-04-08 10:29:58.597,admin@gmail.com,2024-04-08 10:29:58.597,admin@gmail.com,0.2717172443815425,2023,7192
723250,2024-04-08 10:29:58.597,admin@gmail.com,2024-04-08 10:29:58.597,admin@gmail.com,0.1134663690645962,2023,7192
36750,2024-04-08 10:29:58.597,admin@gmail.com,2024-04-08 10:29:58.597,admin@gmail.com,0.4741382980187079,2023,7192
481750,2024-04-08 10:29:58.598,admin@gmail.com,2024-04-08 10:29:58.598,admin@gmail.com,0.33419439507926546,2023,7192
721750,2024-04-08 10:29:58.598,admin@gmail.com,2024-04-08 10:29:58.598,admin@gmail.com,0.2088714969245409,2023,7192
361750,2024-04-08 10:29:58.598,admin@gmail.com,2024-04-08 10:29:58.598,admin@gmail.com,0.3898525057303343,2023,7192
1201250,2024-04-08 10:29:58.598,admin@gmail.com,2024-04-08 10:29:58.598,admin@gmail.com,0.06389010494162428,2023,7192
603000,2024-04-08 10:29:58.598,admin@gmail.com,2024-04-08 10:29:58.598,admin@gmail.com,0.17397767037949996,2023,7192
842000,2024-04-08 10:29:58.598,admin@gmail.com,2024-04-08 10:29:58.598,admin@gmail.com,0.13324772847921448,2023,7192
243250,2024-04-08 10:29:58.598,admin@gmail.com,2024-04-08 10:29:58.598,admin@gmail.com,0.24511684492027008,2023,7192
601500,2024-04-08 10:29:58.598,admin@gmail.com,2024-04-08 10:29:58.598,admin@gmail.com,0.2905156791047512,2023,7192
481500,2024-04-08 10:29:58.598,admin@gmail.com,2024-04-08 10:29:58.598,admin@gmail.com,0.34856966869113093,2023,7192
242000,2024-04-08 10:29:58.599,admin@gmail.com,2024-04-08 10:29:58.599,admin@gmail.com,0.4042277793421998,2023,7192
364000,2024-04-08 10:29:58.599,admin@gmail.com,2024-04-08 10:29:58.599,admin@gmail.com,0.1162922775523988,2023,7192
361250,2024-04-08 10:29:58.599,admin@gmail.com,2024-04-08 10:29:58.599,admin@gmail.com,0.42388627317039185,2023,7192
483000,2024-04-08 10:29:58.599,admin@gmail.com,2024-04-08 10:29:58.599,admin@gmail.com,0.20881006413132783,2023,7192
24750,2024-04-08 10:29:58.599,admin@gmail.com,2024-04-08 10:29:58.599,admin@gmail.com,0.5085406622180441,2023,7192
72750,2024-04-08 10:29:58.599,admin@gmail.com,2024-04-08 10:29:58.599,admin@gmail.com,0.2540245999361696,2023,7192
722750,2024-04-08 10:29:58.599,admin@gmail.com,2024-04-08 10:29:58.599,admin@gmail.com,0.14786873326393235,2023,7192
961250,2024-04-08 10:29:58.599,admin@gmail.com,2024-04-08 10:29:58.599,admin@gmail.com,0.1135892346510224,2023,7192
84500,2024-04-08 10:29:58.599,admin@gmail.com,2024-04-08 10:29:58.599,admin@gmail.com,0.1811653071854327,2023,7192
842250,2024-04-08 10:29:58.600,admin@gmail.com,2024-04-08 10:29:58.600,admin@gmail.com,0.12169836335515163,2023,7192
361000,2024-04-08 10:29:58.600,admin@gmail.com,2024-04-08 10:29:58.600,admin@gmail.com,0.44102602247684686,2023,7192
483250,2024-04-08 10:29:58.600,admin@gmail.com,2024-04-08 10:29:58.600,admin@gmail.com,0.1815339039447113,2023,7192
36500,2024-04-08 10:29:58.600,admin@gmail.com,2024-04-08 10:29:58.600,admin@gmail.com,0.5071891407673559,2023,7192
843500,2024-04-08 10:29:58.600,admin@gmail.com,2024-04-08 10:29:58.600,admin@gmail.com,0.06432013449411599,2023,7192
242250,2024-04-08 10:29:58.600,admin@gmail.com,2024-04-08 10:29:58.600,admin@gmail.com,0.37197556290532213,2023,7192
603750,2024-04-08 10:29:58.600,admin@gmail.com,2024-04-08 10:29:58.600,admin@gmail.com,0.10578726991295867,2023,7192
243500,2024-04-08 10:29:58.600,admin@gmail.com,2024-04-08 10:29:58.600,admin@gmail.com,0.21501477624585094,2023,7192
724000,2024-04-08 10:29:58.600,admin@gmail.com,2024-04-08 10:29:58.600,admin@gmail.com,0.06229285231808367,2023,7192
721250,2024-04-08 10:29:58.601,admin@gmail.com,2024-04-08 10:29:58.601,admin@gmail.com,0.2270556037156186,2023,7192
483750,2024-04-08 10:29:58.601,admin@gmail.com,2024-04-08 10:29:58.601,admin@gmail.com,0.12698158357147826,2023,7192
722500,2024-04-08 10:29:58.601,admin@gmail.com,2024-04-08 10:29:58.601,admin@gmail.com,0.16519278095002662,2023,7192
362500,2024-04-08 10:29:58.601,admin@gmail.com,2024-04-08 10:29:58.601,admin@gmail.com,0.3083311891365503,2023,7192
1202000,2024-04-08 10:29:58.601,admin@gmail.com,2024-04-08 10:29:58.601,admin@gmail.com,0.0457059981505466,2023,7192
602250,2024-04-08 10:29:58.601,admin@gmail.com,2024-04-08 10:29:58.601,admin@gmail.com,0.24333529391709016,2023,7192
603500,2024-04-08 10:29:58.601,admin@gmail.com,2024-04-08 10:29:58.601,admin@gmail.com,0.12851740340180576,2023,7192
843750,2024-04-08 10:29:58.601,admin@gmail.com,2024-04-08 10:29:58.601,admin@gmail.com,0.052955067749692435,2023,7192
242500,2024-04-08 10:29:58.601,admin@gmail.com,2024-04-08 10:29:58.601,admin@gmail.com,0.3397233464684445,2023,7192
722250,2024-04-08 10:29:58.602,admin@gmail.com,2024-04-08 10:29:58.602,admin@gmail.com,0.1825168286361209,2023,7192
961750,2024-04-08 10:29:58.602,admin@gmail.com,2024-04-08 10:29:58.602,admin@gmail.com,0.10111837762876305,2023,7192
723500,2024-04-08 10:29:58.602,admin@gmail.com,2024-04-08 10:29:58.602,admin@gmail.com,0.09638805255135433,2023,7192
483500,2024-04-08 10:29:58.602,admin@gmail.com,2024-04-08 10:29:58.602,admin@gmail.com,0.15425774375809478,2023,7192
362750,2024-04-08 10:29:58.602,admin@gmail.com,2024-04-08 10:29:58.602,admin@gmail.com,0.2759561071132464,2023,7192
961500,2024-04-08 10:29:58.602,admin@gmail.com,2024-04-08 10:29:58.602,admin@gmail.com,0.10898177516003987,2023,7192
602000,2024-04-08 10:29:58.602,admin@gmail.com,2024-04-08 10:29:58.602,admin@gmail.com,0.2664340241652159,2023,7192
1081750,2024-04-08 10:29:58.602,admin@gmail.com,2024-04-08 10:29:58.602,admin@gmail.com,0.07353505347608102,2023,7192
843000,2024-04-08 10:29:58.602,admin@gmail.com,2024-04-08 10:29:58.602,admin@gmail.com,0.08698883518974998,2023,7192
841500,2024-04-08 10:29:58.603,admin@gmail.com,2024-04-08 10:29:58.603,admin@gmail.com,0.14528855594898213,2023,7192
242750,2024-04-08 10:29:58.603,admin@gmail.com,2024-04-08 10:29:58.603,admin@gmail.com,0.30747113003156684,2023,7192
961000,2024-04-08 10:29:58.603,admin@gmail.com,2024-04-08 10:29:58.603,admin@gmail.com,0.11819669414200491,2023,7192
362250,2024-04-08 10:29:58.603,admin@gmail.com,2024-04-08 10:29:58.603,admin@gmail.com,0.340644838366641,2023,7192
482000,2024-04-08 10:29:58.603,admin@gmail.com,2024-04-08 10:29:58.603,admin@gmail.com,0.3197576886741869,2023,7192
722000,2024-04-08 10:29:58.603,admin@gmail.com,2024-04-08 10:29:58.603,admin@gmail.com,0.19984087632221517,2023,7192
843250,2024-04-08 10:29:58.603,admin@gmail.com,2024-04-08 10:29:58.603,admin@gmail.com,0.07562376844532644,2023,7192
362000,2024-04-08 10:29:58.603,admin@gmail.com,2024-04-08 10:29:58.603,admin@gmail.com,0.37301992038994486,2023,7192
482250,2024-04-08 10:29:58.603,admin@gmail.com,2024-04-08 10:29:58.603,admin@gmail.com,0.29199006614186557,2023,7192
602750,2024-04-08 10:29:58.604,admin@gmail.com,2024-04-08 10:29:58.604,admin@gmail.com,0.19713783342083877,2023,7192
84750,2024-04-08 10:29:58.604,admin@gmail.com,2024-04-08 10:29:58.604,admin@gmail.com,0.16930877809530434,2023,7192
1081500,2024-04-08 10:29:58.604,admin@gmail.com,2024-04-08 10:29:58.604,admin@gmail.com,0.08170561497342337,2023,7192
841750,2024-04-08 10:29:58.604,admin@gmail.com,2024-04-08 10:29:58.604,admin@gmail.com,0.1392681422140983,2023,7192
241750,2024-04-08 10:29:58.604,admin@gmail.com,2024-04-08 10:29:58.604,admin@gmail.com,0.41712866591695086,2023,7192
723000,2024-04-08 10:29:58.604,admin@gmail.com,2024-04-08 10:29:58.604,admin@gmail.com,0.13048325278462497,2023,7192
482750,2024-04-08 10:29:58.604,admin@gmail.com,2024-04-08 10:29:58.604,admin@gmail.com,0.23651625387043604,2023,7192
1201500,2024-04-08 10:29:58.604,admin@gmail.com,2024-04-08 10:29:58.604,admin@gmail.com,0.06130992762667407,2023,7192
721500,2024-04-08 10:29:58.604,admin@gmail.com,2024-04-08 10:29:58.604,admin@gmail.com,0.21790211752686667,2023,7192
1081250,2024-04-08 10:29:58.605,admin@gmail.com,2024-04-08 10:29:58.605,admin@gmail.com,0.08514585139335698,2023,7192
604000,2024-04-08 10:29:58.605,admin@gmail.com,2024-04-08 10:29:58.605,admin@gmail.com,0.08305713642411157,2023,7192
601250,2024-04-08 10:29:58.605,admin@gmail.com,2024-04-08 10:29:58.605,admin@gmail.com,0.3027408049541581,2023,7192
841000,2024-04-08 10:29:58.605,admin@gmail.com,2024-04-08 10:29:58.605,admin@gmail.com,0.1575136817983891,2023,7192
602500,2024-04-08 10:29:58.605,admin@gmail.com,2024-04-08 10:29:58.605,admin@gmail.com,0.22023656366896446,2023,7192
363500,2024-04-08 10:29:58.605,admin@gmail.com,2024-04-08 10:29:58.605,admin@gmail.com,0.1799366513211707,2023,7192
241000,2024-04-08 10:29:58.605,admin@gmail.com,2024-04-08 10:29:58.605,admin@gmail.com,0.4730325077408721,2023,7192
481250,2024-04-08 10:29:58.605,admin@gmail.com,2024-04-08 10:29:58.605,admin@gmail.com,0.363313539062275,2023,7192
484000,2024-04-08 10:29:58.605,admin@gmail.com,2024-04-08 10:29:58.605,admin@gmail.com,0.09970542338486174,2023,7192
723750,2024-04-08 10:29:58.606,admin@gmail.com,2024-04-08 10:29:58.606,admin@gmail.com,0.07937116883132554,2023,7192
482500,2024-04-08 10:29:58.606,admin@gmail.com,2024-04-08 10:29:58.606,admin@gmail.com,0.26428387640275736,2023,7192
1201750,2024-04-08 10:29:58.606,admin@gmail.com,2024-04-08 10:29:58.606,admin@gmail.com,0.05350796288861034,2023,7192
60500,2024-04-08 10:29:58.606,admin@gmail.com,2024-04-08 10:29:58.606,admin@gmail.com,0.3622691815776523,2023,7192
241250,2024-04-08 10:29:58.606,admin@gmail.com,2024-04-08 10:29:58.606,admin@gmail.com,0.451531030116287,2023,7192
601000,2024-04-08 10:29:58.606,admin@gmail.com,2024-04-08 10:29:58.606,admin@gmail.com,0.3150273635967782,2023,7192
244000,2024-04-08 10:29:58.606,admin@gmail.com,2024-04-08 10:29:58.606,admin@gmail.com,0.1548106388970127,2023,7192
48750,2024-04-08 10:29:58.606,admin@gmail.com,2024-04-08 10:29:58.606,admin@gmail.com,0.4063779271046583,2023,7192
363750,2024-04-08 10:29:58.607,admin@gmail.com,2024-04-08 10:29:58.607,admin@gmail.com,0.14811446443678475,2023,7192
841250,2024-04-08 10:29:58.607,admin@gmail.com,2024-04-08 10:29:58.607,admin@gmail.com,0.15137040247707906,2023,7192
842500,2024-04-08 10:29:58.607,admin@gmail.com,2024-04-08 10:29:58.607,admin@gmail.com,0.11014899823108878,2023,7192
844000,2024-04-08 10:29:58.607,admin@gmail.com,2024-04-08 10:29:58.607,admin@gmail.com,0.041590001005268884,2023,7192
1081000,2024-04-08 10:29:58.607,admin@gmail.com,2024-04-08 10:29:58.607,admin@gmail.com,0.08864752060650369,2023,7192
363250,2024-04-08 10:29:58.607,admin@gmail.com,2024-04-08 10:29:58.607,admin@gmail.com,0.2142754530262165,2023,7210
243750,2024-04-08 10:29:58.608,admin@gmail.com,2024-04-08 10:29:58.608,admin@gmail.com,0.18493069090265907,2023,7210
48500,2024-04-08 10:29:58.608,admin@gmail.com,2024-04-08 10:29:58.608,admin@gmail.com,0.4399366737563733,2023,7210
721000,2024-04-08 10:29:58.608,admin@gmail.com,2024-04-08 10:29:58.608,admin@gmail.com,0.23910112178274612,2023,7210
481000,2024-04-08 10:29:58.608,admin@gmail.com,2024-04-08 10:29:58.608,admin@gmail.com,0.3825383190426949,2023,7210
962000,2024-04-08 10:29:58.608,admin@gmail.com,2024-04-08 10:29:58.608,admin@gmail.com,0.09437275498936076,2023,7210
361500,2024-04-08 10:29:58.608,admin@gmail.com,2024-04-08 10:29:58.608,admin@gmail.com,0.41153094402076973,2023,7210
1082000,2024-04-08 10:29:58.609,admin@gmail.com,2024-04-08 10:29:58.609,admin@gmail.com,0.06608440430225138,2023,7210
1201000,2024-04-08 10:29:58.609,admin@gmail.com,2024-04-08 10:29:58.609,admin@gmail.com,0.06725819478719368,2023,7210
603250,2024-04-08 10:29:58.609,admin@gmail.com,2024-04-08 10:29:58.609,admin@gmail.com,0.15306227923647567,2023,7210
60750,2024-04-08 10:29:58.609,admin@gmail.com,2024-04-08 10:29:58.609,admin@gmail.com,0.3426881320789039,2023,7210
363000,2024-04-08 10:29:58.609,admin@gmail.com,2024-04-08 10:29:58.609,admin@gmail.com,0.2464960018378826,2023,7210
243000,2024-04-08 10:29:58.609,admin@gmail.com,2024-04-08 10:29:58.609,admin@gmail.com,0.2752538687189689,2023,7210
601750,2024-04-08 10:29:58.610,admin@gmail.com,2024-04-08 10:29:58.610,admin@gmail.com,0.28176840591039864,2023,7210
842750,2024-04-08 10:29:58.610,admin@gmail.com,2024-04-08 10:29:58.610,admin@gmail.com,0.09971350169584822,2023,7210
241500,2024-04-08 10:29:58.610,admin@gmail.com,2024-04-08 10:29:58.610,admin@gmail.com,0.4300181441586109,2023,7210
72500,2024-04-08 10:29:58.610,admin@gmail.com,2024-04-08 10:29:58.610,admin@gmail.com,0.27496042109773333,2023,7210
723250,2024-04-08 10:29:58.610,admin@gmail.com,2024-04-08 10:29:58.610,admin@gmail.com,0.11479670942735676,2023,7210
36750,2024-04-08 10:29:58.610,admin@gmail.com,2024-04-08 10:29:58.610,admin@gmail.com,0.47978686072016435,2023,7210
481750,2024-04-08 10:29:58.610,admin@gmail.com,2024-04-08 10:29:58.610,admin@gmail.com,0.3381690387118761,2023,7210
721750,2024-04-08 10:29:58.611,admin@gmail.com,2024-04-08 10:29:58.611,admin@gmail.com,0.21134097681386077,2023,7210
361750,2024-04-08 10:29:58.611,admin@gmail.com,2024-04-08 10:29:58.611,admin@gmail.com,0.3945109819891064,2023,7210
1201250,2024-04-08 10:29:58.611,admin@gmail.com,2024-04-08 10:29:58.611,admin@gmail.com,0.06461716619607351,2023,7210
603000,2024-04-08 10:29:58.611,admin@gmail.com,2024-04-08 10:29:58.611,admin@gmail.com,0.17606857274134471,2023,7210
842000,2024-04-08 10:29:58.611,admin@gmail.com,2024-04-08 10:29:58.611,admin@gmail.com,0.13480983719562292,2023,7210
243250,2024-04-08 10:29:58.611,admin@gmail.com,2024-04-08 10:29:58.611,admin@gmail.com,0.24514614278019894,2023,7210
601500,2024-04-08 10:29:58.611,admin@gmail.com,2024-04-08 10:29:58.611,admin@gmail.com,0.29397582695379854,2023,7210
481500,2024-04-08 10:29:58.611,admin@gmail.com,2024-04-08 10:29:58.611,admin@gmail.com,0.35272404072516056,2023,7210
242000,2024-04-08 10:29:58.612,admin@gmail.com,2024-04-08 10:29:58.612,admin@gmail.com,0.40425344301412747,2023,7210
364000,2024-04-08 10:29:58.612,admin@gmail.com,2024-04-08 10:29:58.612,admin@gmail.com,0.11767249611546539,2023,7210
361250,2024-04-08 10:29:58.612,admin@gmail.com,2024-04-08 10:29:58.612,admin@gmail.com,0.4289030431979157,2023,7210
483000,2024-04-08 10:29:58.612,admin@gmail.com,2024-04-08 10:29:58.612,admin@gmail.com,0.21128228728961365,2023,7210
24750,2024-04-08 10:29:58.612,admin@gmail.com,2024-04-08 10:29:58.612,admin@gmail.com,0.5085447276012507,2023,7210
72750,2024-04-08 10:29:58.612,admin@gmail.com,2024-04-08 10:29:58.612,admin@gmail.com,0.25700142667811615,2023,7210
722750,2024-04-08 10:29:58.612,admin@gmail.com,2024-04-08 10:29:58.612,admin@gmail.com,0.1495995973058959,2023,7210
961250,2024-04-08 10:29:58.612,admin@gmail.com,2024-04-08 10:29:58.612,admin@gmail.com,0.11491408847585098,2023,7210
84500,2024-04-08 10:29:58.612,admin@gmail.com,2024-04-08 10:29:58.612,admin@gmail.com,0.18328738422373986,2023,7210
842250,2024-04-08 10:29:58.613,admin@gmail.com,2024-04-08 10:29:58.613,admin@gmail.com,0.12313062187044707,2023,7210
361000,2024-04-08 10:29:58.613,admin@gmail.com,2024-04-08 10:29:58.613,admin@gmail.com,0.4462751423750617,2023,7210
483250,2024-04-08 10:29:58.613,admin@gmail.com,2024-04-08 10:29:58.613,admin@gmail.com,0.18369821089346966,2023,7210
36500,2024-04-08 10:29:58.613,admin@gmail.com,2024-04-08 10:29:58.613,admin@gmail.com,0.5132398895410198,2023,7210
843500,2024-04-08 10:29:58.613,admin@gmail.com,2024-04-08 10:29:58.613,admin@gmail.com,0.06502799286580331,2023,7210
242250,2024-04-08 10:29:58.613,admin@gmail.com,2024-04-08 10:29:58.613,admin@gmail.com,0.37197420467821424,2023,7210
603750,2024-04-08 10:29:58.613,admin@gmail.com,2024-04-08 10:29:58.613,admin@gmail.com,0.10704969222673759,2023,7210
243500,2024-04-08 10:29:58.613,admin@gmail.com,2024-04-08 10:29:58.613,admin@gmail.com,0.21503841684142902,2023,7210
724000,2024-04-08 10:29:58.613,admin@gmail.com,2024-04-08 10:29:58.613,admin@gmail.com,0.0630325490414014,2023,7210
721250,2024-04-08 10:29:58.614,admin@gmail.com,2024-04-08 10:29:58.614,admin@gmail.com,0.22976948742745484,2023,7210
483750,2024-04-08 10:29:58.614,admin@gmail.com,2024-04-08 10:29:58.614,admin@gmail.com,0.12847136857693453,2023,7210
722500,2024-04-08 10:29:58.614,admin@gmail.com,2024-04-08 10:29:58.614,admin@gmail.com,0.16714776505578324,2023,7210
362500,2024-04-08 10:29:58.614,admin@gmail.com,2024-04-08 10:29:58.614,admin@gmail.com,0.3119935108976628,2023,7210
1202000,2024-04-08 10:29:58.614,admin@gmail.com,2024-04-08 10:29:58.614,admin@gmail.com,0.046247345106726546,2023,7210
602250,2024-04-08 10:29:58.614,admin@gmail.com,2024-04-08 10:29:58.614,admin@gmail.com,0.24626124374089414,2023,7210
603500,2024-04-08 10:29:58.614,admin@gmail.com,2024-04-08 10:29:58.614,admin@gmail.com,0.13005598573160662,2023,7210
843750,2024-04-08 10:29:58.614,admin@gmail.com,2024-04-08 10:29:58.614,admin@gmail.com,0.053583535637615906,2023,7210
242500,2024-04-08 10:29:58.614,admin@gmail.com,2024-04-08 10:29:58.614,admin@gmail.com,0.33975365586654815,2023,7210
722250,2024-04-08 10:29:58.615,admin@gmail.com,2024-04-08 10:29:58.615,admin@gmail.com,0.1846959328056706,2023,7210
961750,2024-04-08 10:29:58.615,admin@gmail.com,2024-04-08 10:29:58.615,admin@gmail.com,0.10229584076272127,2023,7210
723500,2024-04-08 10:29:58.615,admin@gmail.com,2024-04-08 10:29:58.615,admin@gmail.com,0.09754198929870497,2023,7210
483500,2024-04-08 10:29:58.615,admin@gmail.com,2024-04-08 10:29:58.615,admin@gmail.com,0.15605544497307852,2023,7210
362750,2024-04-08 10:29:58.615,admin@gmail.com,2024-04-08 10:29:58.615,admin@gmail.com,0.27924475636777274,2023,7210
961500,2024-04-08 10:29:58.615,admin@gmail.com,2024-04-08 10:29:58.615,admin@gmail.com,0.1102776160603289,2023,7210
602000,2024-04-08 10:29:58.615,admin@gmail.com,2024-04-08 10:29:58.615,admin@gmail.com,0.26961967439124584,2023,7210
1081750,2024-04-08 10:29:58.615,admin@gmail.com,2024-04-08 10:29:58.615,admin@gmail.com,0.07435962722109458,2023,7210
843000,2024-04-08 10:29:58.615,admin@gmail.com,2024-04-08 10:29:58.615,admin@gmail.com,0.08803428637067236,2023,7210
841500,2024-04-08 10:29:58.616,admin@gmail.com,2024-04-08 10:29:58.616,admin@gmail.com,0.14701725823902284,2023,7210
242750,2024-04-08 10:29:58.616,admin@gmail.com,2024-04-08 10:29:58.616,admin@gmail.com,0.307474417530635,2023,7210
961000,2024-04-08 10:29:58.616,admin@gmail.com,2024-04-08 10:29:58.616,admin@gmail.com,0.11955056089137306,2023,7210
362250,2024-04-08 10:29:58.616,admin@gmail.com,2024-04-08 10:29:58.616,admin@gmail.com,0.34474226542755293,2023,7210
482000,2024-04-08 10:29:58.616,admin@gmail.com,2024-04-08 10:29:58.616,admin@gmail.com,0.3235553471743445,2023,7210
722000,2024-04-08 10:29:58.616,admin@gmail.com,2024-04-08 10:29:58.616,admin@gmail.com,0.20224410055555797,2023,7210
843250,2024-04-08 10:29:58.616,admin@gmail.com,2024-04-08 10:29:58.616,admin@gmail.com,0.07653113961823783,2023,7210
362000,2024-04-08 10:29:58.616,admin@gmail.com,2024-04-08 10:29:58.616,admin@gmail.com,0.37749101995744305,2023,7210
482250,2024-04-08 10:29:58.617,admin@gmail.com,2024-04-08 10:29:58.617,admin@gmail.com,0.29550175458422356,2023,7210
602750,2024-04-08 10:29:58.617,admin@gmail.com,2024-04-08 10:29:58.617,admin@gmail.com,0.19948569291594356,2023,7210
84750,2024-04-08 10:29:58.617,admin@gmail.com,2024-04-08 10:29:58.617,admin@gmail.com,0.17137341080157553,2023,7210
1081500,2024-04-08 10:29:58.617,admin@gmail.com,2024-04-08 10:29:58.617,admin@gmail.com,0.0826935396641849,2023,7210
841750,2024-04-08 10:29:58.617,admin@gmail.com,2024-04-08 10:29:58.617,admin@gmail.com,0.1409135477173229,2023,7210
241750,2024-04-08 10:29:58.617,admin@gmail.com,2024-04-08 10:29:58.617,admin@gmail.com,0.4171651383484927,2023,7210
723000,2024-04-08 10:29:58.617,admin@gmail.com,2024-04-08 10:29:58.617,admin@gmail.com,0.13205142955600854,2023,7210
482750,2024-04-08 10:29:58.618,admin@gmail.com,2024-04-08 10:29:58.618,admin@gmail.com,0.23933587987973456,2023,7210
1201500,2024-04-08 10:29:58.618,admin@gmail.com,2024-04-08 10:29:58.618,admin@gmail.com,0.06203482712920046,2023,7210
721500,2024-04-08 10:29:58.618,admin@gmail.com,2024-04-08 10:29:58.618,admin@gmail.com,0.2204965425964107,2023,7210
